procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 748080 290552 156656 5839648    0    0 11440 12623 4864 21671  3  2 63 32  0
 0 17 748064 289824 156656 5840668    0    0 10896 12277 4580 20565  3  2 65 30  0
 4 14 748064 289140 156656 5841544    0    0 10800 12199 4640 21557  3  1 63 33  0
 0 16 748060 287664 156656 5842588    0    0 10960 11036 4410 20246  2  2 63 33  0
 2 15 748052 286728 156656 5843592    0    0 11584 12099 4839 21765  3  3 61 33  0
 2 15 748020 285736 156664 5844488    0    0 10848 12166 4413 20700  3  2 61 35  0
 1 15 748012 284868 156664 5845536    0    0 11392 12768 4539 22391  3  2 62 33  0
 3 15 748012 283876 156664 5846408    0    0 11328 11791 4723 20682  3  2 62 34  0
 1 14 748004 282264 156664 5847596    0    0 11120 13281 4555 21417  3  3 62 32  0
 2 15 747988 280548 156664 5848608    0    0 11360 11852 4485 19796  3  2 65 31  0
 1 15 747972 279724 156672 5849600    0    0 11840 11955 4530 21161  3  2 62 33  0
 2 15 747960 278612 156672 5850536    0    0 10560 11725 4510 19562  3  2 62 33  0
 2 15 747948 277992 156672 5851480    0    0 10416 10988 4309 20292  3  2 59 36  0
 2 15 747948 277512 156672 5852284    0    0 11280 12521 4547 19947  3  2 59 37  0
 4 15 747928 276288 156672 5853360    0    0 11088 11399 4589 19956  3  2 61 34  0
 1 15 747924 274936 156680 5854296    0    0 12016 12072 4981 22822  3  2 63 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 14 747916 274568 156680 5855308    0    0 10848 11633 4576 20282  3  2 62 33  0
 0 16 747892 273708 156680 5856312    0    0 12144 11967 4975 21790  3  2 63 32  0
 2 15 747876 272624 156680 5857264    0    0 11824 11251 4927 21638  3  2 62 33  0
 2 11 747868 271020 156680 5858268    0    0 11632 12074 4876 20877  3  3 62 33  0
 3 14 747864 270504 156688 5859232    0    0 11296 11863 4645 19746  3  3 61 32  0
 2 16 747856 269388 156688 5860224    0    0 10896 10861 3902 20965  3  2 61 35  0
 2 17 747840 268520 156688 5861136    0    0 11424 12758 5112 23564  3  2 60 35  0
 0 14 747820 267480 156688 5862196    0    0 11504 11933 4670 21540  3  2 60 35  0
 2 13 747816 266612 156688 5863056    0    0 11008 11113 4510 21207  3  2 59 36  0
 1 15 747800 266364 156696 5863880    0    0 11008 12279 4675 21826  3  2 63 32  0
 4 13 747812 309900 156628 5819512    0   20 11328 12188 5047 21275  2  1 64 32  0
 1 15 747812 307740 156628 5820020    0    0 11072 10947 4970 20012  3  2 64 32  0
 2 14 747796 307020 156628 5820896    0    0 11504 12543 5307 21885  3  3 56 38  0
 3 14 747788 305628 156628 5822008    0    0 11184 10495 4096 20438  3  2 61 34  0
 3 14 747788 304704 156636 5822816    0    0 10672 11171 4266 20091  2  2 61 34  0
 0 16 747788 303844 156636 5823660    0    0 11520 11914 4614 21900  3  3 59 35  0
 1 17 747788 303700 156636 5824872    0    0 11744 12570 5041 24266  3  2 60 35  0
 0 18 747780 302088 156636 5825772    0    0 11008 12889 4983 21730  3  2 63 32  0
 0 16 747756 301468 156636 5826936    0    0 10480 10990 4487 20416  3  1 65 31  0
 1 15 747752 301056 156644 5827960    0    0 11376 12571 4681 21819  3  2 58 37  0
 2 15 747748 300376 156644 5829012    0    0 11024 11810 4400 20550  3  3 59 35  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 747744 299760 156644 5829900    0    0 11392 12624 4811 21842  3  3 60 34  0
 1 15 747744 298888 156644 5830988    0    0 10976 10767 4480 20290  3  2 63 33  0
 1 15 747744 297916 156644 5831820    0    0 10848 11486 4684 20466  3  2 63 32  0
 2 14 747728 297084 156652 5832744    0    0 11744 12993 4709 21181  3  2 61 34  0
 0 16 747716 296588 156652 5833696    0    0 10576 11185 4322 19562  3  2 64 31  0
 0 15 747696 295252 156652 5834656    0    0  8928  9819 4302 17896  3  2 62 33  0
 0 16 747680 294808 156652 5835308    0    0 10192 10408 4164 19239  3  2 64 31  0
 1 17 747680 293228 156652 5836308    0    0 11600 11901 5123 21004  3  2 64 31  0
 1 16 747672 291988 156660 5837244    0    0 11040 12077 4457 19942  3  1 64 32  0
 2 15 747664 291500 156660 5838380    0    0 11056 12419 4733 21085  3  3 67 28  0
 2 14 747648 291252 156660 5839324    0    0 11360 11118 4700 20169  3  3 62 31  0
 2 16 747640 289748 156660 5840336    0    0 11424 11821 4689 22730  3  1 65 31  0
 4 13 747640 289012 156660 5841340    0    0 11184 12092 5001 21690  3  2 65 30  0
 0 17 747640 288020 156668 5842360    0    0 10816 12025 4678 19770  3  2 65 30  0
 0 16 747628 287416 156668 5843248    0    0 11488 11655 4775 20093  3  2 67 28  0
 0 18 747584 286196 156668 5844236    0    0 11216 11694 4655 22048  3  1 62 34  0
 0 16 747568 285328 156668 5845124    0    0 11152 12292 5013 21427  3  2 66 29  0
 1 12 747564 283900 156668 5846268    0    0 10672 11078 4521 21263  3  2 62 33  0
 2 16 747552 283036 156676 5847492    0    0 11968 12813 5094 22186  3  2 62 33  0
 5 12 747540 282176 156676 5848412    0    0 10656 11151 4214 19224  3  2 59 36  0
 1 16 747516 280812 156676 5849356    0    0 11472 12439 4712 21840  3  2 64 31  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 16 747512 279520 156676 5850404    0    0 11504 11987 5213 20917  3  3 68 26  0
 1 16 747500 278668 156676 5851408    0    0 10848 11142 4581 19948  3  2 62 33  0
 1 16 747480 277700 156684 5852340    0    0 11216 12274 4918 19520  3  2 64 31  0
 2 14 747472 277192 156684 5853332    0    0 11168 11596 4391 21487  3  2 62 33  0
 1 15 747472 275952 156684 5854576    0    0 11200 11261 4672 21027  3  2 63 32  0
 2 17 747472 275284 156684 5855588    0    0 12160 12384 5023 20949  2  1 61 35  0
 0 15 747472 274212 156684 5856584    0    0 11616 11802 4851 20751  3  3 62 33  0
 2 16 747472 273220 156692 5857688    0    0 10160 11456 4309 20354  3  2 63 32  0
 1 14 747452 272744 156692 5858616    0    0 10576 12249 4393 19689  2  2 60 35  0
 1 15 747448 271628 156692 5859560    0    0 11376 11629 4686 21693  3  3 61 33  0
 3 14 747444 270012 156692 5860652    0    0 11472 11692 4360 21788  3  2 61 35  0
 1 16 747444 270040 156692 5861732    0    0 10688 11327 4301 20556  3  2 62 33  0
 1 15 747436 269296 156700 5862752    0    0 11376 12666 4880 22383  3  1 64 32  0
 1 17 747436 267948 156700 5863612    0    0 10688 10518 4116 19019  3  3 63 31  0
 1 16 747428 266108 156700 5864436    0    0 10336 10674 4169 19042  3  3 62 32  0
 0 17 747408 266412 156700 5865432    0    0 11488 11646 4422 21117  3  2 62 34  0
 1 16 747400 265752 156700 5866456    0    0 10848 11572 4585 20860  3  2 63 33  0
 2 16 747392 265404 156708 5867376    0    0 11280 10722 4277 20205  2  2 67 29  0
 1 16 747388 265140 156708 5868416    0    0 11600 11706 4471 20379  3  2 64 31  0
 2 15 747400 307296 156624 5823476    0   12 11408 13136 4947 22425  2  2 61 35  0
 0 16 747392 306176 156624 5824432    0    0 11776 12693 5440 22519  3  2 60 34  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 16 747368 303708 156624 5825660    0    0 10928 11187 5114 19907  3  2 64 31  0
 0 16 747364 302716 156632 5826668    0    0 10896 11409 4524 20809  3  2 64 31  0
 1 16 747348 302256 156632 5827524    0    0 11584 12201 4645 21653  3  3 63 31  0
 1 16 747348 301928 156632 5828540    0    0 11248 11581 4593 21619  3  2 63 33  0
 1 14 747320 300796 156632 5829636    0    0 11552 12256 4578 20556  3  2 62 33  0
 2 15 747300 300536 156632 5830488    0    0 11200 10759 4242 20250  3  2 63 32  0
 1 15 747272 299424 156640 5831336    0    0 11456 12314 4613 20839  3  2 59 36  0
 0 17 747268 298680 156640 5832160    0    0 10640 11361 4777 21053  3  3 60 35  0
 0 15 747260 297568 156640 5833044    0    0 11376 11280 4508 19715  3  2 61 35  0
 0 15 747260 296956 156640 5834024    0    0 11888 12105 4423 21628  3  2 63 33  0
 2 15 747256 295552 156640 5835060    0    0 11792 11885 4778 22633  2  2 61 35  0
 0 16 747240 294188 156648 5836132    0    0 11488 11432 4707 20234  3  2 62 33  0
 2 16 747228 293212 156648 5837156    0    0 11216 12059 4931 20516  3  3 62 32  0
 1 15 747212 291724 156648 5838152    0    0 11504 12056 4773 21571  3  2 64 31  0
 0 19 747200 290776 156648 5839196    0    0 11056 11897 4345 19858  2  2 62 33  0
 1 15 747176 290432 156648 5840184    0    0 11728 12321 4771 21254  3  2 61 35  0
 2 15 747176 289320 156656 5841144    0    0 10848 10966 4093 20406  3  2 59 36  0
 0 15 747172 288452 156656 5842228    0    0 10816 11415 4157 19684  3  2 64 31  0
 1 15 747152 287488 156656 5843272    0    0 11104 12305 4533 21641  3  1 64 32  0
 0 18 747140 286000 156656 5844280    0    0 11808 12658 5113 22106  2  2 62 33  0
 2 13 747132 285380 156656 5845300    0    0 12016 12826 4834 21519  3  3 61 34  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 14 747124 284652 156664 5846368    0    0 10784 10767 4205 20628  2  2 60 35  0
 1 16 747112 283908 156664 5847260    0    0 11456 12228 4572 20579  2  2 60 36  0
 2 16 747108 283004 156664 5848096    0    0  8336  8083 3456 15586  2  1 60 37  0
 2 15 747108 282152 156664 5848648    0    0  9840 10315 4090 17664  2  2 61 34  0
 3 13 747100 281160 156664 5849724    0    0 11296 11847 4869 21307  3  2 59 36  0
 1 15 747100 280180 156672 5850652    0    0 11216 11583 4745 21750  3  2 60 35  0
 4 11 747096 279268 156672 5851676    0    0 11616 12277 4880 21361  3  2 62 32  0
 3 12 747088 278300 156672 5852704    0    0 11648 11901 4556 21235  3  2 62 33  0
 2 15 747088 276812 156672 5853832    0    0 11424 12218 4690 21761  3  3 60 35  0
 1 14 747072 275488 156672 5854880    0    0 11456 12134 4578 20720  3  2 64 31  0
 0 17 747068 274128 156680 5856016    0    0 11600 12669 4851 21943  3  3 66 28  0
 3 14 747068 272768 156680 5857036    0    0 11184 12377 4820 21328  3  3 60 34  0
 1 17 747068 271900 156680 5858132    0    0 10720 10667 4363 20507  3  2 64 31  0
 1 16 747068 271688 156680 5859064    0    0 11232 11882 4657 21954  3  2 64 31  0
 1 18 747056 270532 156680 5860044    0    0 11760 12528 4822 22618  3  2 61 33  0
 1 15 747036 269416 156688 5861044    0    0 10768 11174 4300 20389  3  2 64 32  0
 2 14 747028 268324 156692 5862100    0    0 10960 12236 4568 21739  3  2 62 33  0
 3 14 747004 267224 156692 5863268    0    0 11984 13735 5104 23612  3  2 60 34  0
 1 17 747000 266628 156692 5864484    0    0 11264 12312 4947 22192  3  2 59 36  0
 0 15 747000 265884 156692 5865380    0    0 10880 11298 4459 21255  3  1 63 33  0
 1 17 747000 265264 156700 5866440    0    0 11296 11419 4345 20355  3  2 61 34  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 15 747016 309072 156560 5821600    0   24 11264 11354 4978 20605  3  3 65 30  0
 2 17 747016 306988 156560 5822552    0    0 11264 11946 5395 20866  2  2 64 31  0
 1 17 747016 306704 156560 5823420    0    0 11056 12428 5075 20036  3  2 62 33  0
 1 15 747016 305216 156596 5824284    0    0 10600 10362 4188 19803  3  2 62 33  0
 0 16 747012 304104 156604 5825428    0    0 10832 11658 4421 21130  3  3 57 37  0
 3 13 747004 303984 156604 5826444    0    0 11584 11915 4617 21727  3  3 59 35  0
 0 16 746992 302992 156604 5827440    0    0 10688 11538 4290 20877  3  2 60 36  0
 2 15 746992 302548 156604 5828456    0    0 10560 12855 4563 20735  2  2 66 30  0
 3 14 746964 301148 156604 5829280    0    0 11296 11189 4874 21850  3  2 64 30  0
 3 14 746956 300184 156612 5830304    0    0 11904 12492 4947 22282  3  1 64 32  0
 1 17 746940 299036 156612 5831272    0    0 11584 12215 4714 21875  3  2 62 34  0
 2 15 746928 297868 156612 5832372    0    0  9920 11034 4234 18577  2  2 62 33  0
 3 14 746928 296876 156612 5833420    0    0 11600 11262 4439 20487  3  2 62 33  0
 3 15 746920 296044 156612 5834316   16    0 11344 12386 5360 22532  3  3 61 33  0
 3 15 746904 294572 156620 5835452    0    0 11904 12324 4972 22245  3  3 63 30  0
 2 15 746904 294020 156620 5836720    0    0 11584 12399 4545 21875  2  2 61 35  0
 5 13 746896 292780 156620 5837696    0    0 11408 12389 4674 22527  3  2 62 33  0
 1 15 746880 291624 156620 5838600    0    0 11072 11728 4535 21026  3  3 62 33  0
 3 14 746880 290524 156620 5839688    0    0 11216 11996 4470 20252  3  2 63 33  0
 0 16 746872 289912 156628 5840708    0    0 11856 12883 4652 22610  3  2 60 36  0
 1 15 746864 288708 156628 5841912    0    0 11504 12023 4647 21512  3  2 59 36  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 12 746840 287732 156628 5842944    0    0 11408 12220 4915 21948  3  2 64 31  0
 1 15 746840 286488 156628 5843948    0    0 11344 13912 5301 22175  3  2 62 33  0
 1 14 746840 285672 156628 5844908    0    0 10336 10175 3939 19191  2  1 66 31  0
 1 15 746832 285156 156636 5845848    0    0 11344 11417 4572 19884  2  2 64 32  0
 2 16 746832 284176 156636 5846820    0    0 11344 11986 4945 21651  3  2 63 32  0
 1 16 746828 282888 156636 5847888    0    0 12176 12980 4854 23062  3  2 65 30  0
 1 14 746812 281752 156636 5848936    0    0 11600 11852 4596 20564  3  3 61 33  0
 1 14 746808 281336 156636 5849824    0    0 11984 12125 4683 21706  3  2 62 33  0
 1 16 746804 279972 156644 5851036    0    0 11712 12541 4725 22725  3  1 63 34  0
 2 16 746792 278656 156644 5852028    0    0 11456 12312 4673 20700  3  3 62 32  0
 2 14 746792 276968 156644 5853152    0    0 11248 13004 4813 22745  3  1 64 32  0
 1 15 746788 275564 156644 5854144    0    0 11360 11574 4677 21478  3  3 61 34  0
 1 14 746780 274060 156644 5855052    0    0 11264 12271 4737 21544  3  2 64 31  0
 1 16 746772 272820 156652 5856196    0    0 11392 12548 5009 21840  3  2 65 31  0
 3 13 746772 272084 156652 5857268    0    0 11648 12267 4765 22421  3  3 61 33  0
 1 17 746764 271324 156652 5858312    0    0 11568 12006 4465 20891  3  2 59 37  0
 0 20 746752 270336 156652 5859320   16    0 11264 11407 4621 21468  3  3 59 35  0
 1 16 746740 268580 156652 5860424    0    0 11264 11261 4562 21479  3  3 64 31  0
 2 16 746720 267616 156660 5861476    0    0 12000 12258 4391 21161  3  2 64 30  0
 1 16 746720 266620 156660 5862500    0    0 12048 12372 4623 22803  3  1 62 34  0
 0 17 746716 265140 156660 5863316    0    0  8096  9526 3473 16319  2  3 63 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 746712 264972 156660 5864044    0    0  9216  9725 3640 17971  3  2 62 33  0
 0 19 746728 308256 156460 5819292    0   24 11940 11071 4466 20374  3  2 62 33  0
 0 17 746720 308888 156468 5819916    0    0 11488 13152 5146 22215  3  2 60 35  0
 2 15 746716 307780 156468 5820780    0    0 11296 11847 4820 21497  3  2 61 34  0
 1 15 746712 305888 156468 5821844    0    0 11984 11890 5083 20289  3  3 61 33  0
 2 14 746684 305796 156468 5822812    0    0 11296 11009 4588 21237  3  2 61 34  0
 1 15 746684 304564 156468 5823864    0    0 11392 12940 5010 23937  3  2 60 35  0
 1 16 746668 302804 156476 5825072    0    0 11200 11712 4410 20946  2  2 62 34  0
 0 16 746656 302892 156476 5826084    0    0 10624 11105 4317 19255  3  2 61 35  0
 1 17 746656 302272 156476 5826892    0    0 11248 11843 4567 20964  3  3 62 32  0
 2 12 746652 301404 156476 5827936    0    0 11872 12653 5061 23048  3  2 60 35  0
 2 15 746648 299636 156476 5829028    0    0 11024 11252 4809 20250  3  3 62 32  0
 2 16 746644 299188 156484 5829804    0    0 11104 11355 4473 20409  3  2 67 29  0
 0 15 746636 297064 156484 5830848    0    0 11088 11552 4568 21284  3  2 63 32  0
 1 17 746636 296096 156484 5831728    0    0 10896 11241 4581 20268  3  2 65 30  0
 2 15 746616 295476 156484 5832696    0    0 11488 11406 4726 20466  3  2 68 27  0
 1 15 746612 294656 156484 5833592    0    0 11088 11847 4685 20084  3  2 62 33  0
 3 14 746604 294248 156492 5834424    0    0 11232 12680 4640 21267  3  2 62 33  0
 2 14 746604 293380 156492 5835320    0    0 11568 12177 4510 22289  3  2 62 34  0
 3 15 746592 292276 156492 5836340    0    0 11136 12261 4917 22623  3  1 60 35  0
 1 14 746568 292136 156492 5837168    0    0 11328 11433 4549 20828  3  3 56 39  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 746544 291424 156492 5838300    0    0 10608 11670 4215 21266  3  2 64 31  0
 1 14 746536 290668 156500 5839284    0    0 11248 11513 4636 21056  3  3 60 34  0
 1 16 746520 289316 156500 5840076    0    0 11504 12576 4719 21871  3  1 62 33  0
 0 17 746520 288744 156500 5841172    0    0 10512 11931 4351 20380  3  1 59 38  0
 1 16 746512 287584 156500 5842136    0    0 10992 12352 4560 21610  3  2 60 36  0
 1 16 746512 286484 156500 5843276    0    0 10640 10447 4445 18539  2  2 61 35  0
 0 17 746508 285352 156508 5844172    0    0 11200 12609 5075 21798  3  2 65 30  0
 1 17 746508 284204 156508 5845152    0    0 10224 11374 4349 19838  3  2 64 31  0
 4 14 746508 283896 156508 5846172    0    0 11616 11919 4841 20773  3  3 62 32  0
 3 16 746508 282956 156508 5847032    0    0 11552 10967 4707 21030  3  2 65 31  0
 1 19 746504 282028 156508 5848256    0    0 11456 11975 4816 21334  3  2 62 33  0
 0 14 746504 280300 156516 5849168    0    0 10784 11657 4605 22130  3  2 61 34  0
 0 18 746500 279448 156516 5850160    0    0 11392 12021 4371 20637  2  2 62 34  0
 1 15 746500 278332 156516 5851136    0    0 10928 12590 4600 20745  3  2 62 33  0
 2 14 746496 277472 156516 5852264    0    0 11872 11769 4713 22027  3  3 62 33  0
 1 16 746480 275984 156516 5853524    0    0 11184 11963 4712 21235  3  2 60 35  0
 1 16 746468 276044 156524 5854320    0    0 11392 12012 4689 21914  3  2 58 37  0
 0 16 746468 274924 156524 5855376    0    0 10864 11523 4394 20030  3  3 58 36  0
 2 14 746468 273996 156524 5856128    0    0 10912 11783 4626 20688  3  2 61 33  0
 0 17 746456 273080 156524 5857164    0    0 11104 11819 4334 22374  3  1 63 33  0
 1 15 746448 271420 156524 5858012    0    0 12416 12327 4820 22128  3  3 60 34  0
