procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 16  76428 2193972 243232 2108888    0    0 17696     0 6251 33853  3  2 56 40  0
 0 19  76428 2185172 243232 2107884    0    0 98424     0 8973 54954  2  3 54 41  0
 1 17  76428 2187600 243232 2105624    0    0 10972     0 3417 19620  1  1 58 39  0
 0 15  76428 2187964 243232 2106848    0    0 11324   160 3567 20428  2  3 60 36  0
 0 18  76428 2185656 243232 2107816    0    0 15516    48 4845 27764  2  1 63 34  0
 1 17  76428 2183888 243232 2109164    0    0 18616     0 5939 33135  3  3 56 39  0
 3 16  76428 2188940 243232 2107540    0    0 106036     0 8831 56021  2  3 56 38  0
 2 14  76428 2191408 243232 2105740    0    0 11216     0 3581 20673  2  1 57 40  0
 1 18  76428 2193392 243232 2106260    0    0 12340    36 3926 22013  2  2 57 39  0
 2 17  76428 2196624 243236 2107328    0    0 18472    32 6086 34813  3  3 57 38  0
 1 18  76428 2193192 243236 2109460    0    0 18648     0 5656 32923  2  2 58 38  0
 1 17  76428 2196692 243236 2106372    0    0 98884     0 9928 58099  2  4 50 43  0
 0 17  76428 2196192 243236 2104264    0    0 12004     0 3564 20732  1  2 56 41  0
 1 16  76428 2194224 243236 2105620    0    0 11052    14 3614 20113  2  2 53 43  0
 0 18  76428 2193744 243240 2106572    0    0 18652    40 6227 34616  3  2 54 41  0
 0 17  76428 2191744 243240 2108516    0    0 18548     0 5707 31981  3  2 55 40  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 16  76428 2193208 243240 2105672    0    0 99428     0 9061 57798  2  3 55 40  0
 5 15  76428 2193300 243240 2105372    0    0 10892     0 3319 18551  2  1 52 45  0
 2 16  76428 2192420 243240 2106592    0    0 12576   120 3870 21505  2  3 57 38  0
 3 17  76428 2195428 243248 2107628    0    0 15428    40 5144 29960  2  3 63 32  0
 5 15  76428 2196372 243248 2108580    0    0 16800     0 5304 30370  3  3 61 33  0
 3 18  76428 2198488 243248 2107548    0    0 90400     0 8474 52935  2  4 59 35  0
 3 18  76428 2200408 243248 2105056    0    0 12096     0 3769 21649  2  3 65 31  0
 3 15  76428 2196516 243248 2106032    0    0 14488     0 5790 26443  2  4 66 28  0
 0 19  76428 2193880 243252 2107356    0    0 17732    24 5792 33397  3  2 61 35  0
 1 17  76428 2193196 243252 2109232    0    0 16352     0 5684 30001  2  3 54 41  0
 0 20  76428 2191072 243252 2107008    0    0 96996     0 9143 54595  2  4 54 40  0
 1 15  76428 2191836 243252 2104996    0    0 11316     0 3547 19805  2  2 54 42  0
 0 18  76428 2192776 243252 2106124    0    0 12988     0 4317 24610  2  1 59 38  0
 2 16  76428 2192892 243252 2107368    0    0 16620    24 5814 31038  3  3 60 34  0
 0 18  76428 2190828 243252 2108560    0    0 19316     0 6139 34605  2  2 56 39  0
 1 17  76428 2192784 243252 2109684    0    0 97480     0 9121 55920  2  4 55 38  0
 0 17  76428 2192664 243252 2106908    0    0 11336     0 3230 19850  1  1 63 35  0
 2 18  76428 2191420 243252 2108204    0    0 10128    16 3620 18712  2  3 61 34  0
 4 14  76428 2191196 243252 2109232    0    0 14308    44 4251 25699  2  3 61 34  0
 2 16  76428 2195104 243252 2110536    0    0 16544     0 5457 30550  2  2 62 34  0
 2 15  76428 2201032 243252 2108556    0    0 86108     0 8069 47858  2  5 58 36  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 19  76428 2202076 243252 2106332    0    0  9456     0 3062 16120  1  2 56 41  0
 0 17  76428 2202704 243252 2107236    0    0 14440   156 4244 25231  2  2 55 41  0
 1 18  76428 2203672 243252 2109020    0    0 16068    44 5240 28390  2  2 62 34  0
 1 17  76428 2201628 243252 2110668    0    0 16064     0 5180 27874  3  4 56 38  0
 1 18  76428 2194584 243252 2108596    0    0 94960     0 9419 56876  2  6 57 34  0
 2 17  76428 2194908 243252 2106600    0    0  8912     0 2705 15238  1  1 62 36  0
 3 15  76428 2194764 243252 2107536    0    0 15492    40 5007 28242  2  3 63 32  0
 3 16  76428 2195816 243256 2108848    0    0 18812    32 5940 33342  3  2 64 31  0
 1 17  76428 2193980 243256 2110620    0    0 18788     0 5776 33837  3  3 62 33  0
 0 17  76428 2192372 243256 2109936    0    0 103004     0 9142 58394  2  4 60 35  0
 0 17  76428 2192980 243256 2106820    0    0  9684     0 2938 17017  1  1 63 34  0
 1 18  76428 2194344 243256 2107948    0    0 13716    14 4028 23677  2  1 62 35  0
 1 15  76428 2194948 243256 2109528    0    0 17312    40 5830 32284  2  3 57 38  0
 0 19  76428 2193756 243256 2110640    0    0 16448     0 5113 29968  2  2 58 37  0
 2 15  76428 2197848 243256 2109692    0    0 91088     0 8681 55667  2  3 57 38  0
 0 17  76428 2198992 243256 2106496    0    0 11040     0 3042 17787  2  2 61 35  0
 0 16  76428 2198576 243256 2107828    0    0 13732   128 4135 24668  2  2 62 34  0
 0 17  76428 2199488 243256 2109532    0    0 17312    48 5336 29516  2  3 61 34  0
 1 18  76428 2195400 243256 2111048    0    0 17348     0 5604 31752  2  2 60 36  0
 0 16  76428 2194868 243256 2109772    0    0 98272     0 8266 53463  2  3 53 42  0
 2 18  76428 2197252 243256 2106952    0    0  8760     0 2628 14180  1  1 52 46  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 17  76428 2191408 243256 2107980    0    0 15124     0 4582 26713  2  2 59 37  0
 0 16  76428 2191592 243256 2109520    0    0 18044    24 5725 32310  2  3 62 32  0
 1 16  76428 2187972 243256 2111556    0    0 17400     0 5256 30214  2  2 67 29  0
 0 16  76428 2185904 243256 2109472    0    0 109540     0 9934 59504  2  4 56 38  0
 1 19  76428 2187408 243256 2106748    0    0  7792     0 2433 13631  1  2 52 45  0
 3 16  76428 2185032 243256 2108040    0    0 13972     0 4636 24856  2  3 61 33  0
 1 16  76428 2184512 243260 2109752    0    0 18204    56 5639 32096  2  3 64 31  0
 0 16  76428 2183016 243260 2111044    0    0 16780     0 5197 29915  2  2 57 38  0
 1 16  76428 2188412 243260 2108960    0    0 109076     0 9653 61505  2  3 56 39  0
 0 17  76428 2187856 243260 2106372    0    0 10932     0 3221 18521  1  1 57 40  0
 2 16  76428 2184740 243260 2107336    0    0 11684    12 3709 20843  2  1 62 35  0
 1 17  76428 2182452 243260 2109036    0    0 17412    28 5261 30499  2  2 66 30  0
 1 18  76428 2177916 243260 2110960    0    0 17500     0 5685 30641  3  2 60 35  0
 0 16  76428 2177200 243260 2108472    0    0 116736     0 10154 60933  2  5 56 38  0
 1 17  76428 2178548 243260 2106440    0    0  9888     0 3148 17044  1  1 59 38  0
 2 17  76428 2180292 243260 2107436    0    0 15080   156 4328 25512  2  1 59 37  0
 2 18  76428 2182368 243260 2109232    0    0 19420    44 5810 33861  3  2 67 28  0
 2 15  76428 2181612 243260 2111320    0    0 16356     0 4792 28267  2  2 69 27  0
 3 19  76428 2180120 243260 2108656    0    0 113420     0 9719 62981  2  5 58 35  0
 1 17  76428 2181356 243260 2106856    0    0  9580     0 2705 15380  1  1 56 42  0
 3 15  76428 2179444 243260 2108016    0    0 14700    68 4150 24443  2  2 57 40  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 17  76428 2180324 243260 2110348    0    0 18860    44 5537 32128  2  2 61 35  0
 4 19  76428 2174972 243260 2112132    0    0 18456     0 5491 32669  2  2 56 39  0
 1 19  76428 2175220 243260 2109448    0    0 125344     0 10642 61490  3  5 55 38  0
 3 18  76428 2175832 243260 2107340    0    0  8120     0 2409 12400  1  3 52 44  0
 0 16  76428 2177360 243260 2109044    0    0 16840     0 5108 29297  3  2 51 44  0
 0 18  76428 2177156 243260 2111012    0    0 19864    24 6099 34813  2  2 55 41  0
37 17  76428 2182100 243260 2113548    0    0 19940     0 5475 31969  3  3 59 36  0
 2 18  76428 2170736 243260 2107944    0    0 121720     0 8006 52295  1  3 62 34  0
 0 17  76428 2175016 243260 2107252    0    0 11276     0 3778 19746  2  3 65 30  0
 0 17  76428 2171816 243260 2109008    0    0 20464   128 5921 34580  2  2 70 25  0
 5 16  76428 2169900 243264 2110860    0    0 17508    52 5425 31078  2  3 66 29  0
32 18  76428 2181028 243264 2113184    0    0 22768     0 5857 31867  2  3 60 34  0
 1 18  76428 2178980 243264 2107972    0    0 107720     0 7396 47873  1  4 54 41  0
 3 16  76428 2180364 243264 2107792    0    0 14392     0 4177 23448  2  3 55 40  0
 0 17  76428 2181520 243264 2109712    0    0 15508    12 4832 26437  2  2 57 39  0
 0 19  76428 2181288 243264 2112100    0    0 19528    24 5552 32616  2  2 63 33  0
 6 13  76428 2174724 243264 2114480    0    0 42008     0 6841 40893  3  4 64 29  0
 0 19  76428 2165264 243264 2109080    0    0 98692     0 6612 43178  1  3 62 35  0
 1 17  76428 2168620 243264 2107496    0    0 11308     0 3308 18953  1  2 58 39  0
 3 14  76428 2174336 243264 2108972    0    0 12768     0 3779 21839  2  2 65 31  0
 0 21  76428 2176344 243264 2110200    0    0 15588    24 5123 28646  2  2 63 33  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5 19  76428 2177924 243264 2111688    0    0 49692     0 6589 36217  3  4 60 33  0
 1 16  76428 2183384 243264 2106748    0    0 69464     0 6518 40827  2  3 58 38  0
 0 18  76428 2182008 243264 2106916    0    0 11600     0 3585 20438  1  2 64 33  0
 1 17  76428 2188612 243264 2108528    0    0 18028    12 5641 31678  2  2 62 34  0
 0 16  76428 2184664 243264 2110140    0    0 20004    28 5920 34883  2  2 58 37  0
 4 18  76428 2168112 243264 2112960    0    0 49764     0 6845 40555  2  3 61 33  0
 0 16  76428 2170172 243264 2108440    0    0 88912     0 6678 43589  1  4 63 31  0
 1 16  76428 2171992 243264 2107480    0    0 13284     0 4011 23717  2  2 69 27  0
 2 16  76428 2175444 243264 2108412    0    0 15836   156 4693 27076  2  2 68 28  0
 0 19  76428 2176736 243268 2110496    0    0 15916    44 4744 26322  2  2 62 35  0
 9 19  76428 2169292 243268 2112460    0    0 52452     0 6531 37977  2  3 59 35  0
 0 20  76428 2176008 243268 2107256    0    0 77888     0 6953 44665  2  3 59 36  0
 2 17  76428 2176908 243268 2106652    0    0 12296     0 3807 20986  2  2 61 36  0
 0 17  76428 2179440 243268 2108812    0    0 16176    40 5076 27791  2  3 55 39  0
 2 16  76428 2178056 243268 2111016    0    0 17524    48 5718 31370  2  3 59 36  0
 2 17  76428 2156616 243268 2113460    0    0 69724     0 7836 45537  3  4 57 37  0
 1 18  76428 2192224 243268 2109128    0    0 72272     0 6211 39490  1  3 59 36  0
 1 16  76428 2194080 243268 2108392    0    0 13296     0 4033 22510  2  3 56 39  0
 0 20  76428 2197088 243268 2109708    0    0 15348     0 4528 26618  2  1 61 36  0
 0 13  76428 2194096 243268 2111888    0    0 19248    24 6513 32644  2  2 63 32  0
 2 16  76428 2178312 243268 2113632    0    0 65580     0 7361 44251  2  3 55 40  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 17  76428 2184772 243268 2109160    0    0 72548     0 6576 44107  1  3 53 42  0
 0 16  76428 2189608 243268 2108664    0    0 10972     0 3533 18702  1  1 56 42  0
 1 19  76428 2190628 243268 2110056    0    0 13304   124 4024 22653  2  2 58 39  0
 1 18  76428 2190868 243268 2112144    0    0 20440    52 6481 36581  2  3 59 36  0
 1 19  76428 2176612 243268 2113364    0    0 73496     0 8001 46408  3  4 58 35  0
 2 17  76428 2184924 243268 2107756    0    0 68040     0 6098 37763  1  4 50 45  0
 0 17  76428 2189224 243268 2107772    0    0 10900     0 3150 17674  1  2 57 40  0
 1 17  76428 2190008 243268 2109540    0    0 15516     0 4338 27079  2  2 57 39  0
 0 19  76428 2187444 243268 2111336    0    0 18444    24 5595 31307  3  3 54 40  0
16 17  76428 2170424 243268 2113272    0    0 68796     0 7251 43869  3  5 50 43  0
 0 21  76428 2181328 243268 2108708    0    0 61088     0 5664 38272  1  2 56 41  0
 1 17  76428 2182792 243268 2108656    0    0 14108     0 3649 22112  2  2 64 33  0
 1 16  76428 2183376 243268 2110332    0    0 17440     0 5036 29644  2  2 57 38  0
 0 16  76428 2182492 243272 2112124    0    0 17044    24 5053 30316  3  2 51 44  0
 3 16  76428 2172260 243272 2114340    0    0 70444     0 7132 42445  3  4 53 40  0
 0 17  76428 2179436 243272 2108996    0    0 72528     0 6261 44760  1  2 66 31  0
 0 20  76428 2180864 243272 2108496    0    0 11280     0 3500 19436  2  3 63 32  0
 1 18  76428 2190256 243272 2109308    0    0 18760    12 5735 32058  3  3 59 36  0
 0 16  76428 2187376 243272 2112024    0    0 18560    28 5734 31596  3  3 60 34  0
 0 18  76428 2186768 243272 2113988    0    0 17680     0 5264 30539  3  3 57 38  0
 1 18  76428 2183916 243272 2108508    0    0 119752     0 7582 48310  1  3 45 51  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 17  76428 2184592 243272 2106600    0    0 10940     0 3023 17050  1  2 50 47  0
 4 18  76428 2184816 243272 2108548    0    0 14380   156 4463 25006  3  4 52 42  0
 1 15  76428 2184088 243272 2110524    0    0 18680    44 5763 31698  2  3 54 40  0
 0 18  76428 2179772 243272 2112184    0    0 19648     0 5926 34320  3  2 57 38  0
 0 16  76428 2179768 243272 2109312    0    0 117540     0 7501 48545  1  3 61 35  0
 0 17  76428 2178580 243272 2107792    0    0 12276     0 3464 19627  2  2 59 38  0
 0 16  76428 2186220 243272 2109912    0    0 17416    28 4842 29141  2  2 58 39  0
 1 16  76428 2187024 243272 2112620    0    0 19680    48 6004 33379  3  2 58 38  0
 5 20  76428 2173136 243272 2114420    0    0 57992     0 7215 42490  2  3 59 36  0
 0 17  76428 2179056 243272 2107216    0    0 82744     0 5662 39631  1  2 61 36  0
 0 16  76428 2179308 243272 2107616    0    0 12548     0 3815 21338  2  2 57 39  0
 0 17  76428 2181824 243272 2109204    0    0 15908     0 4243 25711  2  2 54 42  0
 1 17  76428 2183976 243272 2110976    0    0 17904    24 5892 31585  2  3 60 35  0
 3 17  76428 2172916 243272 2114064    0    0 66000     0 7196 40638  3  4 59 33  0
 0 18  76428 2181964 243272 2108700    0    0 66196     0 5158 35772  1  1 59 39  0
 2 17  76428 2181916 243272 2108428    0    0 12552     0 3785 22046  2  2 62 34  0
 1 15  76428 2186932 243272 2109624    0    0 17832   124 5717 30126  2  3 60 34  0
 0 16  76428 2187436 243272 2112216    0    0 20396    52 6550 36002  3  3 60 35  0
25 16  76428 2169096 243272 2116328    0    0 66492     0 7348 43867  3  3 61 33  0
 1 16  76428 2178364 243272 2108988    0    0 73748     0 5494 38099  1  2 68 30  0
 1 18  76428 2176648 243272 2109088    0    0 12792     0 3809 21332  2  2 71 26  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16  76428 2187560 243272 2111060    0    0 16872     0 5202 27073  2  2 69 27  0
 4 18  76428 2188172 243276 2112736    0    0 19428    24 5834 33853  3  2 65 30  0
 5 17  76428 2170968 243276 2115896    0    0 75520     0 7927 46686  3  5 61 31  0
 1 18  76428 2183032 243276 2109572    0    0 59948     0 4924 34794  1  2 59 39  0
 1 16  76428 2186196 243276 2109360    0    0 11856     0 3615 20215  2  2 58 38  0
 3 15  76428 2184376 243276 2110840    0    0 19316     0 5909 34000  3  2 63 32  0
 2 16  76428 2184892 243276 2113128    0    0 19032    24 5632 33202  2  2 58 38  0
 1 17  76428 2170284 243276 2115536    0    0 77160     0 7524 43993  2  4 58 35  0
 0 16  76428 2176900 243276 2108648    0    0 55772     0 5282 35167  1  2 60 38  0
 3 15  76428 2177044 243276 2109288    0    0 11552     0 3599 19467  2  2 57 39  0
 0 18  76428 2177984 243276 2111256    0    0 19668    12 5884 35586  2  3 62 33  0
 0 17  76428 2178500 243276 2113212    0    0 17708    40 5401 30224  2  4 59 34  0
 1 17  76428 2162432 243276 2114716    0    0 84108     0 7277 45425  2  4 57 37  0
 0 17  76428 2173564 243276 2108292    0    0 52288     0 5021 35319  1  2 68 30  0
 3 15  76428 2179716 243276 2109144    0    0 12396     0 3674 21385  1  1 64 34  0
 0 17  76428 2192072 243276 2111016    0    0 20124   160 6287 34991  3  3 60 34  0
 0 18  76428 2189584 243276 2112472    0    0 15832    48 4866 27867  2  2 60 36  0
 1 19  76428 2169540 243276 2113544    0    0 74664     0 7013 41901  2  4 57 37  0
 1 17  76428 2178704 243276 2108108    0    0 46056     0 5354 33061  1  3 59 36  0
 0 20  76428 2183400 243276 2108988    0    0 12092     0 3636 21900  1  1 65 33  0
 0 17  76428 2187484 243276 2111152    0    0 17648    44 5383 29037  2  3 62 34  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 17  76428 2182276 243276 2112792    0    0 18200    48 5826 31570  2  3 63 32  0
 0 17  76428 2163668 243276 2114728    0    0 77560     0 7041 43551  2  4 59 35  0
 0 17  76428 2175576 243276 2107612    0    0 61176     0 5333 36881  1  2 66 31  0
 1 16  76428 2179580 243276 2107372    0    0 11628     0 3505 20295  1  1 57 40  0
 1 19  76428 2186940 243276 2109012    0    0 19732   100 6092 33487  3  3 60 35  0
 0 17  76428 2188236 243276 2111164    0    0 18368    40 5770 31745  2  2 52 43  0
18 15  76428 2171548 243276 2114028    0    0 76824     0 7409 44540  3  4 59 35  0
 0 18  76428 2182096 243276 2109384    0    0 59920     0 5321 35954  1  1 65 33  0
 0 16  76428 2181560 243276 2109480    0    0 10700     0 3507 18228  1  2 66 31  0
 1 16  76428 2180836 243276 2111408    0    0 17748    10 5817 31516  2  3 59 35  0
 2 15  76428 2184104 243276 2113216    0    0 17308    24 5648 31577  3  3 56 39  0
 2 17  76428 2172060 243276 2114668    0    0 82704     0 7520 45569  3  3 63 32  0
 2 16  76428 2186184 243276 2108348    0    0 38332     0 4287 28808  1  2 60 38  0
 1 15  76428 2191028 243276 2109040    0    0 15696     0 5015 26926  2  2 65 31  0
 1 18  76428 2196056 243276 2110832    0    0 18312     0 5559 32032  2  3 63 32  0
 2 19  76428 2192964 243276 2112684    0    0 18776    24 5638 32107  3  3 59 36  0
 4 19  76428 2167612 243276 2114832    0    0 83616     0 8086 47324  3  4 57 35  0
 1 16  76428 2180380 243276 2109972    0    0 53768     0 5146 32806  1  3 62 33  0
 1 18  76428 2182380 243276 2110128    0    0  9992     0 3131 17572  2  2 61 36  0
 0 19  76428 2190048 243276 2112284    0    0 19996     0 5889 33880  3  4 54 40  0
 1 16  76428 2188484 243276 2113284    0    0 17432    24 5355 30876  2  2 55 41  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 16  76428 2165844 243276 2114304    0    0 88940     0 8092 47542  2  3 54 40  0
 2 16  76428 2178908 243276 2109380    0    0 43164     0 5618 32224  2  3 51 45  0
 2 16  76428 2182560 243276 2109116    0    0 14424     0 4249 25005  3  3 52 43  0
 1 16  76428 2186948 243276 2110628    0    0 18512    12 6092 32639  3  3 52 42  0
 1 15  76428 2188084 243280 2112372    0    0 17068    32 5624 30800  3  3 63 31  0
 7 13  76428 2164080 243280 2114448    0    0 89692     0 8101 46956  3  4 53 40  0
 1 16  76428 2173932 243280 2110056    0    0 49300     0 5250 35529  1  2 56 42  0
 2 17  76428 2179904 243280 2110120    0    0 12192     0 3695 21640  2  2 52 44  0
 2 16  76428 2188856 243280 2111804    0    0 19172   156 6113 32121  3  3 51 43  0
 0 17  76428 2188540 243280 2113916    0    0 17608    40 5567 30860  2  2 55 41  0
16 14  76428 2172564 243280 2116008    0    0 85128     0 8377 46100  3  4 62 31  0
 1 18  76428 2186492 243280 2108340    0    0 49824     0 4831 31359  1  3 63 33  0
 2 18  76428 2183740 243280 2108512    0    0 10268     0 3225 16611  2  2 67 29  0
 0 16  76428 2186156 243280 2109932    0    0 15972   118 4931 28240  2  2 66 31  0
 1 16  76428 2183288 243280 2111548    0    0 18252    60 5569 32104  2  2 60 36  0
 2 19  76428 2164812 243280 2112808    0    0 84844     0 8202 43987  2  4 62 32  0
 0 17  76428 2174740 243280 2109136    0    0 44164     0 4689 30544  1  2 69 28  0
 2 17  76428 2180112 243280 2109312    0    0 13908     0 4058 23247  2  2 68 29  0
 2 18  76428 2185000 243280 2110952    0    0 18852     0 6038 33804  3  3 67 28  0
 1 17  76428 2186804 243284 2112848    0    0 17024    24 5035 30088  2  3 65 29  0
 3 18  76428 2170544 243284 2114980    0    0 92216     0 7850 47172  3  4 57 36  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 17  76428 2180380 243284 2108784    0    0 35680     0 4644 30075  1  2 56 41  0
 2 15  76428 2180736 243284 2110040    0    0 12632     0 3755 22472  2  3 55 40  0
 0 16  76428 2193048 243284 2111516    0    0 18780    14 5425 34036  3  3 53 40  0
 0 17  76428 2193316 243284 2113128    0    0 17264    40 5049 30151  2  2 58 37  0
34 17  76428 2195068 243284 2115308    0    0 17876     0 4902 29440  2  2 57 39  0
 1 20  76428 2178084 243284 2109864    0    0 119344     0 8629 52259  1  3 57 39  0
 1 17  76428 2181172 243284 2109860    0    0 13460     0 3886 23028  2  2 59 37  0
 3 18  76428 2183476 243284 2111160    0    0 14248     0 4258 25152  2  1 61 36  0
 3 16  76428 2184804 243284 2112796    0    0 16964    24 4885 28450  2  2 60 36  0
 0 17  76428 2181148 243284 2114996    0    0 18760     0 6141 32586  2  2 58 38  0
 1 19  76428 2182104 243284 2109360    0    0 116932     0 7783 47622  2  5 55 39  0
 2 15  76428 2183280 243284 2108124    0    0 12384     0 3566 20839  1  1 63 34  0
 1 17  76428 2187152 243284 2110116    0    0 18712     0 5142 30512  2  3 69 26  0
 1 15  76428 2185328 243284 2111920    0    0 17268    28 5263 30531  2  2 60 36  0
 0 17  76428 2179252 243284 2114444    0    0 18528     0 5635 31673  2  2 53 43  0
 0 16  76428 2184684 243284 2109924    0    0 120480     0 8303 54474  1  4 62 33  0
 1 18  76428 2183372 243284 2109728    0    0 11524     0 3758 19322  1  2 67 30  0
 0 16  76428 2186532 243284 2111088    0    0 15348    12 4622 27506  2  1 63 34  0
 2 17  76428 2185576 243288 2113400    0    0 18668    32 5727 32436  3  2 56 39  0
 2 15  76428 2179348 243288 2115528    0    0 17612     0 5740 30064  2  3 57 38  0
 1 16  76428 2174536 243288 2111128    0    0 117960     0 8042 50557  1  3 63 33  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 16  76428 2174304 243288 2111108    0    0 12680     0 3920 22752  2  2 61 36  0
 2 16  76428 2180748 243288 2113136    0    0 18744   156 5587 31874  2  2 59 36  0
 2 14  76428 2176616 243296 2115400    0    0 20016    44 6107 34562  2  2 57 39  0
 8 17  76428 2162232 243296 2117600    0    0 75996     0 7922 45794  2  3 62 33  0
 0 17  76428 2173288 243296 2111236    0    0 64244     0 5727 37992  1  2 54 44  0
 1 17  76428 2173896 243296 2112624    0    0 12576     0 4004 20961  2  2 57 39  0
 0 17  76428 2177272 243296 2114348    0    0 13164   140 3983 22146  2  2 50 47  0
 0 20  76428 2179236 243300 2115896    0    0 17864    52 5780 32035  2  3 60 35  0
 9 15  76428 2170232 243300 2116288    0    0 85684     0 7619 46865  3  4 60 34  0
 1 18  76428 2183024 243300 2109760    0    0 48388     0 5288 34824  1  3 57 38  0
 2 16  76428 2182732 243300 2110932    0    0 13084     0 3762 20606  2  3 58 38  0
 1 18  76428 2189572 243300 2112500    0    0 16412     0 5123 28587  3  2 57 38  0
 1 17  76428 2187568 243300 2114432    0    0 18756    24 5671 31318  2  3 56 39  0
 0 18  76428 2170476 243300 2117816    0    0 87704     0 8266 49628  3  4 55 38  0
 0 18  76428 2180552 243300 2109924    0    0 51788     0 5193 34595  1  2 61 36  0
 1 18  76428 2182548 243300 2109928    0    0 11716     0 3501 19437  1  2 65 32  0
 0 16  76428 2182272 243300 2111480    0    0 15912    14 4955 28511  2  2 64 32  0
 1 16  76428 2180360 243300 2114000    0    0 19164    40 6060 32472  3  3 57 37  0
 5 17  76428 2173216 243300 2116516    0    0 83568     0 8024 45731  3  4 63 30  0
 3 16  76428 2182608 243300 2109180    0    0 50528     0 5403 36263  1  3 65 31  0
 1 16  76428 2184296 243300 2110308    0    0 10948     0 3242 18243  1  1 67 31  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 17  76428 2184024 243300 2112196    0    0 16264     0 4802 27581  2  1 60 36  0
 0 16  76428 2184420 243300 2114316    0    0 18324    24 5692 32095  2  2 59 37  0
 3 18  76428 2164676 243300 2116752    0    0 91844     0 7893 49452  2  3 54 40  0
 0 16  76428 2176708 243300 2109836    0    0 46756     0 4965 33098  1  1 60 38  0
 0 17  76428 2178612 243300 2109968    0    0 13696     0 4537 24005  2  2 59 38  0
 1 17  76428 2187688 243300 2111852    0    0 20584     0 6195 36007  2  2 61 35  0
 0 17  76428 2184188 243304 2114264    0    0 19412    24 5565 32365  2  2 58 38  0
 4 18  76428 2167844 243304 2115428    0    0 109172     0 8796 49360  2  4 59 35  0
 0 20  76428 2177232 243304 2109484    0    0 28800     0 4821 26698  2  4 59 36  0
 3 16  76428 2175956 243304 2110172    0    0 12680     0 4165 21070  2  2 61 35  0
 2 17  76428 2179944 243304 2111688    0    0 14160    16 4064 23799  2  3 55 41  0
 0 16  76428 2182088 243308 2113064    0    0 16620    44 5286 29014  2  3 54 41  0
 1 18  76428 2168536 243308 2113944    0    0 107656     0 9110 54354  2  4 54 39  0
 0 17  76428 2177440 243308 2109724    0    0 23432     0 4319 28770  1  3 59 36  0
 0 16  76428 2178948 243308 2111244    0    0 12500     0 3599 21092  2  3 61 35  0
 0 16  76428 2182816 243308 2113052    0    0 17652   156 5460 29736  2  2 62 33  0
 1 16  76428 2185200 243308 2114308    0    0 19160    44 5493 32706  2  2 62 34  0
 1 18  76428 2160044 243308 2114880    0    0 116324     0 9239 55058  3  4 58 35  0
 1 18  76428 2170420 243308 2109908    0    0 30252     0 6151 36207  1  3 58 38  0
 3 17  76428 2176124 243308 2110784    0    0 12244     0 3986 22765  2  2 60 36  0
 0 17  76428 2181876 243308 2112356    0    0 13652   148 3673 22262  2  2 69 27  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15  76428 2182836 243308 2114124    0    0 14504    52 4202 24781  1  1 64 33  0
 0 17  76428 2179776 243308 2116080    0    0 17612     0 5390 30756  2  2 60 36  0
 1 17  76428 2181384 243308 2109896    0    0 114120     0 7949 48996  1  3 57 39  0
 2 16  76428 2183952 243308 2109600    0    0  9844     0 3104 16814  2  4 48 47  0
